"","POSIXct","inds","stat","statArg","variable","value","variableGroup","fileGroup"
"4853",2010-04-21 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4854",2010-04-21 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4855",2010-04-21 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4856",2010-04-21 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4857",2010-04-21 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4858",2010-04-21 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4859",2010-04-21 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4860",2010-04-21 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4861",2010-04-21 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4862",2010-04-21 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4863",2010-04-21 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4864",2010-04-21 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4865",2010-04-21 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4866",2010-04-21 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4867",2010-04-21 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4868",2010-04-21 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4869",2010-04-21 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4870",2010-04-21 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4871",2010-04-21 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4872",2010-04-21 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4873",2010-04-22 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4874",2010-04-22 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4875",2010-04-22 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4876",2010-04-22 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4877",2010-04-22 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4878",2010-04-22 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4879",2010-04-22 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4880",2010-04-22 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4881",2010-04-22 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4882",2010-04-22 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4883",2010-04-22 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4884",2010-04-22 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4885",2010-04-22 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4886",2010-04-22 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4887",2010-04-22 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4888",2010-04-22 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4889",2010-04-22 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4890",2010-04-22 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4891",2010-04-22 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4892",2010-04-22 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4893",2010-04-22 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4894",2010-04-22 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4895",2010-04-22 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4896",2010-04-22 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4897",2010-04-23 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4898",2010-04-23 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4899",2010-04-23 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4900",2010-04-23 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4901",2010-04-23 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4902",2010-04-23 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4903",2010-04-23 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4904",2010-04-23 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4905",2010-04-23 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4906",2010-04-23 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4907",2010-04-23 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4908",2010-04-23 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4909",2010-04-23 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4910",2010-04-23 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4911",2010-04-23 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4912",2010-04-23 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4913",2010-04-23 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4914",2010-04-23 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4915",2010-04-23 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4916",2010-04-23 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4917",2010-04-23 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4918",2010-04-23 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4919",2010-04-23 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4920",2010-04-23 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4921",2010-04-24 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4922",2010-04-24 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4923",2010-04-24 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4924",2010-04-24 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4925",2010-04-24 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4926",2010-04-24 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4927",2010-04-24 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4928",2010-04-24 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4929",2010-04-24 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4930",2010-04-24 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4931",2010-04-24 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4932",2010-04-24 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4933",2010-04-24 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4934",2010-04-24 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4935",2010-04-24 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4936",2010-04-24 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4937",2010-04-24 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4938",2010-04-24 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4939",2010-04-24 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4940",2010-04-24 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4941",2010-04-24 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4942",2010-04-24 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4943",2010-04-24 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4944",2010-04-24 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4945",2010-04-25 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4946",2010-04-25 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4947",2010-04-25 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4948",2010-04-25 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4949",2010-04-25 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4950",2010-04-25 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4951",2010-04-25 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4952",2010-04-25 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4953",2010-04-25 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4954",2010-04-25 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4955",2010-04-25 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4956",2010-04-25 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4957",2010-04-25 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4958",2010-04-25 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4959",2010-04-25 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4960",2010-04-25 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4961",2010-04-25 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4962",2010-04-25 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4963",2010-04-25 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4964",2010-04-25 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4965",2010-04-25 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4966",2010-04-25 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4967",2010-04-25 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4968",2010-04-25 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4969",2010-04-26 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4970",2010-04-26 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4971",2010-04-26 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4972",2010-04-26 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4973",2010-04-26 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4974",2010-04-26 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4975",2010-04-26 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4976",2010-04-26 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4977",2010-04-26 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4978",2010-04-26 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4979",2010-04-26 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4980",2010-04-26 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4981",2010-04-26 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4982",2010-04-26 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4983",2010-04-26 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4984",2010-04-26 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4985",2010-04-26 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4986",2010-04-26 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4987",2010-04-26 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4988",2010-04-26 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4989",2010-04-26 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4990",2010-04-26 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4991",2010-04-26 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4992",2010-04-26 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4993",2010-04-27 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4994",2010-04-27 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4995",2010-04-27 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4996",2010-04-27 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4997",2010-04-27 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4998",2010-04-27 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"4999",2010-04-27 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5000",2010-04-27 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5001",2010-04-27 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5002",2010-04-27 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5003",2010-04-27 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5004",2010-04-27 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5005",2010-04-27 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5006",2010-04-27 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5007",2010-04-27 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5008",2010-04-27 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5009",2010-04-27 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5010",2010-04-27 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5011",2010-04-27 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5012",2010-04-27 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5013",2010-04-27 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5014",2010-04-27 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5015",2010-04-27 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5016",2010-04-27 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5017",2010-04-28 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5018",2010-04-28 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5019",2010-04-28 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5020",2010-04-28 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5021",2010-04-28 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5022",2010-04-28 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5023",2010-04-28 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5024",2010-04-28 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5025",2010-04-28 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5026",2010-04-28 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5027",2010-04-28 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5028",2010-04-28 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5029",2010-04-28 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5030",2010-04-28 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5031",2010-04-28 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5032",2010-04-28 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5033",2010-04-28 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5034",2010-04-28 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5035",2010-04-28 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5036",2010-04-28 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5037",2010-04-28 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5038",2010-04-28 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5039",2010-04-28 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5040",2010-04-28 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5041",2010-04-29 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5042",2010-04-29 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5043",2010-04-29 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5044",2010-04-29 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5045",2010-04-29 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5046",2010-04-29 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5047",2010-04-29 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5048",2010-04-29 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5049",2010-04-29 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5050",2010-04-29 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5051",2010-04-29 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5052",2010-04-29 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5053",2010-04-29 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5054",2010-04-29 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5055",2010-04-29 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5056",2010-04-29 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0.00400000005960465,"SWE","lsm"
"5057",2010-04-29 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0.00400000005960465,"SWE","lsm"
"5058",2010-04-29 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5059",2010-04-29 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5060",2010-04-29 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5061",2010-04-29 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5062",2010-04-29 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5063",2010-04-29 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5064",2010-04-29 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5065",2010-04-30 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5066",2010-04-30 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5067",2010-04-30 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5068",2010-04-30 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5069",2010-04-30 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5070",2010-04-30 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5071",2010-04-30 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5072",2010-04-30 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5073",2010-04-30 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5074",2010-04-30 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5075",2010-04-30 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5076",2010-04-30 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5077",2010-04-30 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5078",2010-04-30 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5079",2010-04-30 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5080",2010-04-30 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5081",2010-04-30 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5082",2010-04-30 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5083",2010-04-30 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5084",2010-04-30 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5085",2010-04-30 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5086",2010-04-30 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5087",2010-04-30 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5088",2010-04-30 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5089",2010-05-01 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5090",2010-05-01 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5091",2010-05-01 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5092",2010-05-01 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5093",2010-05-01 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5094",2010-05-01 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5095",2010-05-01 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5096",2010-05-01 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5097",2010-05-01 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5098",2010-05-01 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5099",2010-05-01 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5100",2010-05-01 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5101",2010-05-01 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5102",2010-05-01 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5103",2010-05-01 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5104",2010-05-01 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
"5105",2010-05-01 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",0,"SWE","lsm"
