"","POSIXct","inds","stat","statArg","variable","value","variableGroup","fileGroup"
"4958",2010-04-25 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4959",2010-04-25 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4960",2010-04-25 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4961",2010-04-25 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4962",2010-04-25 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4963",2010-04-25 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4964",2010-04-25 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4965",2010-04-25 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4966",2010-04-25 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4967",2010-04-25 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4968",2010-04-25 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4969",2010-04-26 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4970",2010-04-26 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4971",2010-04-26 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4972",2010-04-26 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4973",2010-04-26 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4974",2010-04-26 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4975",2010-04-26 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4976",2010-04-26 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4977",2010-04-26 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4978",2010-04-26 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4979",2010-04-26 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4980",2010-04-26 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4981",2010-04-26 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4982",2010-04-26 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4983",2010-04-26 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4984",2010-04-26 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4985",2010-04-26 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4986",2010-04-26 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4987",2010-04-26 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4988",2010-04-26 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4989",2010-04-26 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4990",2010-04-26 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4991",2010-04-26 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4992",2010-04-26 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4993",2010-04-27 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4994",2010-04-27 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4995",2010-04-27 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4996",2010-04-27 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4997",2010-04-27 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4998",2010-04-27 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"4999",2010-04-27 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5000",2010-04-27 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5001",2010-04-27 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5002",2010-04-27 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5003",2010-04-27 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5004",2010-04-27 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5005",2010-04-27 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5006",2010-04-27 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5007",2010-04-27 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5008",2010-04-27 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5009",2010-04-27 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5010",2010-04-27 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5011",2010-04-27 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5012",2010-04-27 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5013",2010-04-27 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5014",2010-04-27 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5015",2010-04-27 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5016",2010-04-27 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5017",2010-04-28 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5018",2010-04-28 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5019",2010-04-28 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5020",2010-04-28 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5021",2010-04-28 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5022",2010-04-28 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5023",2010-04-28 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5024",2010-04-28 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5025",2010-04-28 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5026",2010-04-28 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5027",2010-04-28 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5028",2010-04-28 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5029",2010-04-28 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5030",2010-04-28 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5031",2010-04-28 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5032",2010-04-28 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5033",2010-04-28 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5034",2010-04-28 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5035",2010-04-28 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5036",2010-04-28 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5037",2010-04-28 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5038",2010-04-28 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5039",2010-04-28 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5040",2010-04-28 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5041",2010-04-29 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5042",2010-04-29 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5043",2010-04-29 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5044",2010-04-29 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5045",2010-04-29 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5046",2010-04-29 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5047",2010-04-29 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5048",2010-04-29 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5049",2010-04-29 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5050",2010-04-29 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5051",2010-04-29 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5052",2010-04-29 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5053",2010-04-29 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5054",2010-04-29 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5055",2010-04-29 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5056",2010-04-29 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5057",2010-04-29 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5058",2010-04-29 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5059",2010-04-29 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5060",2010-04-29 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5061",2010-04-29 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5062",2010-04-29 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5063",2010-04-29 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5064",2010-04-29 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5065",2010-04-30 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5066",2010-04-30 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5067",2010-04-30 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5068",2010-04-30 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5069",2010-04-30 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5070",2010-04-30 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5071",2010-04-30 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5072",2010-04-30 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5073",2010-04-30 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5074",2010-04-30 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5075",2010-04-30 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5076",2010-04-30 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5077",2010-04-30 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5078",2010-04-30 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5079",2010-04-30 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5080",2010-04-30 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5081",2010-04-30 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5082",2010-04-30 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5083",2010-04-30 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5084",2010-04-30 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5085",2010-04-30 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5086",2010-04-30 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5087",2010-04-30 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5088",2010-04-30 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5089",2010-05-01 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5090",2010-05-01 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5091",2010-05-01 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5092",2010-05-01 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5093",2010-05-01 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5094",2010-05-01 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5095",2010-05-01 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5096",2010-05-01 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5097",2010-05-01 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5098",2010-05-01 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5099",2010-05-01 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5100",2010-05-01 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5101",2010-05-01 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5102",2010-05-01 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5103",2010-05-01 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5104",2010-05-01 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5105",2010-05-01 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5106",2010-05-01 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5107",2010-05-01 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5108",2010-05-01 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5109",2010-05-01 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5110",2010-05-01 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5111",2010-05-01 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5112",2010-05-01 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5113",2010-05-02 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5114",2010-05-02 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5115",2010-05-02 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5116",2010-05-02 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5117",2010-05-02 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5118",2010-05-02 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5119",2010-05-02 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5120",2010-05-02 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5121",2010-05-02 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5122",2010-05-02 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5123",2010-05-02 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5124",2010-05-02 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5125",2010-05-02 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5126",2010-05-02 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5127",2010-05-02 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5128",2010-05-02 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5129",2010-05-02 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5130",2010-05-02 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5131",2010-05-02 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5132",2010-05-02 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5133",2010-05-02 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5134",2010-05-02 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5135",2010-05-02 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5136",2010-05-02 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5137",2010-05-03 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5138",2010-05-03 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5139",2010-05-03 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5140",2010-05-03 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5141",2010-05-03 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5142",2010-05-03 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5143",2010-05-03 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5144",2010-05-03 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5145",2010-05-03 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5146",2010-05-03 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5147",2010-05-03 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5148",2010-05-03 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5149",2010-05-03 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5150",2010-05-03 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5151",2010-05-03 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5152",2010-05-03 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5153",2010-05-03 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5154",2010-05-03 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5155",2010-05-03 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5156",2010-05-03 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5157",2010-05-03 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5158",2010-05-03 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5159",2010-05-03 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5160",2010-05-03 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5161",2010-05-04 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5162",2010-05-04 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5163",2010-05-04 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5164",2010-05-04 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5165",2010-05-04 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5166",2010-05-04 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5167",2010-05-04 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5168",2010-05-04 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5169",2010-05-04 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5170",2010-05-04 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5171",2010-05-04 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5172",2010-05-04 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5173",2010-05-04 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5174",2010-05-04 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5175",2010-05-04 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5176",2010-05-04 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5177",2010-05-04 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5178",2010-05-04 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5179",2010-05-04 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5180",2010-05-04 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5181",2010-05-04 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5182",2010-05-04 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5183",2010-05-04 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5184",2010-05-04 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5185",2010-05-05 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5186",2010-05-05 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5187",2010-05-05 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5188",2010-05-05 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5189",2010-05-05 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5190",2010-05-05 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5191",2010-05-05 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5192",2010-05-05 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5193",2010-05-05 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5194",2010-05-05 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5195",2010-05-05 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5196",2010-05-05 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5197",2010-05-05 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5198",2010-05-05 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5199",2010-05-05 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5200",2010-05-05 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5201",2010-05-05 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5202",2010-05-05 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5203",2010-05-05 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5204",2010-05-05 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5205",2010-05-05 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5206",2010-05-05 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5207",2010-05-05 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5208",2010-05-05 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5209",2010-05-06 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5210",2010-05-06 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5211",2010-05-06 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5212",2010-05-06 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5213",2010-05-06 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5214",2010-05-06 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5215",2010-05-06 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5216",2010-05-06 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5217",2010-05-06 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5218",2010-05-06 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5219",2010-05-06 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5220",2010-05-06 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5221",2010-05-06 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5222",2010-05-06 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5223",2010-05-06 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5224",2010-05-06 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5225",2010-05-06 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5226",2010-05-06 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5227",2010-05-06 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5228",2010-05-06 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5229",2010-05-06 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5230",2010-05-06 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5231",2010-05-06 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5232",2010-05-06 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5233",2010-05-07 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5234",2010-05-07 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5235",2010-05-07 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5236",2010-05-07 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5237",2010-05-07 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5238",2010-05-07 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5239",2010-05-07 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5240",2010-05-07 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5241",2010-05-07 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5242",2010-05-07 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5243",2010-05-07 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5244",2010-05-07 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5245",2010-05-07 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5246",2010-05-07 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5247",2010-05-07 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5248",2010-05-07 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5249",2010-05-07 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5250",2010-05-07 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5251",2010-05-07 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5252",2010-05-07 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5253",2010-05-07 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5254",2010-05-07 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5255",2010-05-07 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5256",2010-05-07 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5257",2010-05-08 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5258",2010-05-08 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5259",2010-05-08 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5260",2010-05-08 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5261",2010-05-08 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5262",2010-05-08 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5263",2010-05-08 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5264",2010-05-08 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5265",2010-05-08 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5266",2010-05-08 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5267",2010-05-08 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5268",2010-05-08 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5269",2010-05-08 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5270",2010-05-08 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5271",2010-05-08 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5272",2010-05-08 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5273",2010-05-08 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5274",2010-05-08 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5275",2010-05-08 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5276",2010-05-08 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5277",2010-05-08 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5278",2010-05-08 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5279",2010-05-08 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5280",2010-05-08 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5281",2010-05-09 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5282",2010-05-09 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5283",2010-05-09 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5284",2010-05-09 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5285",2010-05-09 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5286",2010-05-09 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5287",2010-05-09 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5288",2010-05-09 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"5289",2010-05-09 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
